127.0.0.1 - - [02/Feb/2016:09:40:01 +0800] "GET / HTTP/1.1" 404 951
127.0.0.1 - - [02/Feb/2016:10:06:41 +0800] "GET /POS/FuncView/ux//TabCloseMenu.js?_dc=1454378801670 HTTP/1.1" 200 5706
127.0.0.1 - - [02/Feb/2016:10:06:41 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab-bar/default-scroll-left-top.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:06:41 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab-bar/default-scroll-right-top.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:06:41 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/button/arrow.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:06:41 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/exclamation.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:06:41 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/trigger.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:06:41 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/text-bg.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:06:41 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/spinner.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:06:42 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab/tab-default-close.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:07:00 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/menu/scroll-top.gif HTTP/1.1" 200 856
127.0.0.1 - - [02/Feb/2016:10:07:00 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/menu/scroll-bottom.gif HTTP/1.1" 200 856
127.0.0.1 - - [02/Feb/2016:10:13:54 +0800] "GET /POS/FuncView/Main/Test.html HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:13:54 +0800] "GET /POS/extjs/resources/css/ext-all.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:13:54 +0800] "GET /POS/extjs/ext-all.js HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:13:54 +0800] "GET /POS/extjs/resources/ext-theme-classic/ext-theme-classic-all.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:13:54 +0800] "GET /POS/FuncView/Main/menu.js HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:13:54 +0800] "GET /POS/FuncView/ux//TabCloseMenu.js?_dc=1454379234983 HTTP/1.1" 200 5706
127.0.0.1 - - [02/Feb/2016:10:13:55 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab-bar/default-scroll-left-top.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:13:55 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab/tab-default-close.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:13:55 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab-bar/default-scroll-right-top.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:13:55 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/button/arrow.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:13:55 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/exclamation.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:13:55 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/trigger.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:13:55 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/text-bg.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:13:55 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/spinner.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:37:48 +0800] "GET /POS/FuncView/Main/Test.html HTTP/1.1" 200 583
127.0.0.1 - - [02/Feb/2016:10:37:48 +0800] "GET /POS/extjs/resources/css/ext-all.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:37:48 +0800] "GET /POS/extjs/ext-all.js HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:37:48 +0800] "GET /POS/FuncView/Main/menu.js HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:37:48 +0800] "GET /POS/extjs/resources/ext-theme-classic/ext-theme-classic-all.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:37:49 +0800] "GET /POS/FuncView/ux//TabCloseMenu.js?_dc=1454380669214 HTTP/1.1" 200 5706
127.0.0.1 - - [02/Feb/2016:10:37:49 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab-bar/default-scroll-left-top.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:37:49 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab/tab-default-close.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:37:49 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab-bar/default-scroll-right-top.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:37:49 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/button/arrow.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:37:49 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/exclamation.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:37:49 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/trigger.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:37:49 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/spinner.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:37:49 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/text-bg.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:37:54 +0800] "GET /POS/FuncView/Main/menu.js HTTP/1.1" 200 9611
127.0.0.1 - - [02/Feb/2016:10:37:54 +0800] "GET /POS/extjs/resources/css/ext-all.css HTTP/1.1" 200 57
127.0.0.1 - - [02/Feb/2016:10:37:54 +0800] "GET /POS/extjs/ext-all.js HTTP/1.1" 200 1562674
127.0.0.1 - - [02/Feb/2016:10:37:54 +0800] "GET /POS/extjs/resources/ext-theme-classic/ext-theme-classic-all.css HTTP/1.1" 200 277860
127.0.0.1 - - [02/Feb/2016:10:37:54 +0800] "GET /POS/FuncView/ux//TabCloseMenu.js?_dc=1454380674611 HTTP/1.1" 200 5706
127.0.0.1 - - [02/Feb/2016:10:37:54 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab-bar/default-scroll-left-top.gif HTTP/1.1" 200 344
127.0.0.1 - - [02/Feb/2016:10:37:54 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab/tab-default-close.gif HTTP/1.1" 200 896
127.0.0.1 - - [02/Feb/2016:10:37:54 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab-bar/default-scroll-right-top.gif HTTP/1.1" 200 347
127.0.0.1 - - [02/Feb/2016:10:37:54 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/button/arrow.gif HTTP/1.1" 200 828
127.0.0.1 - - [02/Feb/2016:10:37:54 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/exclamation.gif HTTP/1.1" 200 996
127.0.0.1 - - [02/Feb/2016:10:37:54 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/trigger.gif HTTP/1.1" 200 1816
127.0.0.1 - - [02/Feb/2016:10:37:54 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/text-bg.gif HTTP/1.1" 200 819
127.0.0.1 - - [02/Feb/2016:10:37:54 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/spinner.gif HTTP/1.1" 200 1975
127.0.0.1 - - [02/Feb/2016:10:38:07 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/menu/scroll-top.gif HTTP/1.1" 200 856
127.0.0.1 - - [02/Feb/2016:10:38:07 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/menu/scroll-bottom.gif HTTP/1.1" 200 856
127.0.0.1 - - [02/Feb/2016:10:39:40 +0800] "GET /POS/FuncView/Main/Test.html HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:39:40 +0800] "GET /POS/extjs/resources/css/ext-all.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:39:40 +0800] "GET /POS/extjs/ext-all.js HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:39:40 +0800] "GET /POS/FuncView/Main/menu.js HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:39:40 +0800] "GET /POS/extjs/resources/ext-theme-classic/ext-theme-classic-all.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:39:41 +0800] "GET /POS/FuncView/ux//TabCloseMenu.js?_dc=1454380781425 HTTP/1.1" 200 5706
127.0.0.1 - - [02/Feb/2016:10:39:41 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab-bar/default-scroll-left-top.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:39:41 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab/tab-default-close.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:39:41 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab-bar/default-scroll-right-top.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:39:41 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/button/arrow.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:39:41 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/exclamation.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:39:41 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/trigger.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:39:41 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/text-bg.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:39:41 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/spinner.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:40:17 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/grid/invalid_line.gif HTTP/1.1" 200 815
127.0.0.1 - - [02/Feb/2016:10:48:24 +0800] "GET /POS/FuncView/Main/Test.html HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:48:24 +0800] "GET /POS/extjs/resources/css/ext-all.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:48:24 +0800] "GET /POS/extjs/ext-all.js HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:48:24 +0800] "GET /POS/FuncView/Main/menu.js HTTP/1.1" 200 9826
127.0.0.1 - - [02/Feb/2016:10:48:24 +0800] "GET /POS/extjs/resources/ext-theme-classic/ext-theme-classic-all.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:48:25 +0800] "GET /POS/FuncView/ux//TabCloseMenu.js?_dc=1454381304960 HTTP/1.1" 200 5706
127.0.0.1 - - [02/Feb/2016:10:48:25 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab-bar/default-scroll-left-top.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:48:25 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab-bar/default-scroll-right-top.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:48:25 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab/tab-default-close.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:48:25 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/button/arrow.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:48:25 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/exclamation.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:48:25 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/trigger.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:48:25 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/text-bg.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:48:25 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/spinner.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:18 +0800] "GET /POS/FuncView/Main/Test.html HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:18 +0800] "GET /POS/extjs/resources/css/ext-all.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:18 +0800] "GET /POS/extjs/ext-all.js HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:18 +0800] "GET /POS/FuncView/Main/menu.js HTTP/1.1" 200 9770
127.0.0.1 - - [02/Feb/2016:10:57:19 +0800] "GET /POS/extjs/resources/ext-theme-classic/ext-theme-classic-all.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:19 +0800] "GET /POS/FuncView/ux//TabCloseMenu.js?_dc=1454381839270 HTTP/1.1" 200 5706
127.0.0.1 - - [02/Feb/2016:10:57:19 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab-bar/default-scroll-left-top.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:19 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab/tab-default-close.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:19 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab-bar/default-scroll-right-top.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:19 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/button/arrow.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:19 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/exclamation.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:19 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/trigger.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:19 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/text-bg.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:19 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/spinner.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:21 +0800] "GET /POS/FuncView/Main/Test.html HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:21 +0800] "GET /POS/extjs/resources/css/ext-all.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:21 +0800] "GET /POS/extjs/ext-all.js HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:21 +0800] "GET /POS/FuncView/Main/menu.js HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:21 +0800] "GET /POS/extjs/resources/ext-theme-classic/ext-theme-classic-all.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:21 +0800] "GET /POS/FuncView/ux//TabCloseMenu.js?_dc=1454381841868 HTTP/1.1" 200 5706
127.0.0.1 - - [02/Feb/2016:10:57:21 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab-bar/default-scroll-left-top.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:21 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab/tab-default-close.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:21 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab-bar/default-scroll-right-top.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:22 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/button/arrow.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:22 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/exclamation.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:22 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/trigger.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:22 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/text-bg.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:22 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/spinner.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:23 +0800] "GET /POS/FuncView/Main/Test.html HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:23 +0800] "GET /POS/extjs/resources/css/ext-all.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:23 +0800] "GET /POS/FuncView/Main/menu.js HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:23 +0800] "GET /POS/extjs/ext-all.js HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:23 +0800] "GET /POS/extjs/resources/ext-theme-classic/ext-theme-classic-all.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:10:57:24 +0800] "GET /POS/FuncView/ux//TabCloseMenu.js?_dc=1454381844088 HTTP/1.1" 200 5706
127.0.0.1 - - [02/Feb/2016:11:39:12 +0800] "GET /POS/FuncView/Main/Test.html HTTP/1.1" 200 583
127.0.0.1 - - [02/Feb/2016:11:39:13 +0800] "GET /POS/extjs/resources/css/ext-all.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:11:39:13 +0800] "GET /POS/extjs/ext-all.js HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:11:39:13 +0800] "GET /POS/extjs/resources/ext-theme-classic/ext-theme-classic-all.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:11:39:13 +0800] "GET /POS/FuncView/Main/menu.js HTTP/1.1" 200 9769
127.0.0.1 - - [02/Feb/2016:11:39:13 +0800] "GET /POS/FuncView/ux//TabCloseMenu.js?_dc=1454384353298 HTTP/1.1" 200 5706
127.0.0.1 - - [02/Feb/2016:11:39:13 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab-bar/default-scroll-left-top.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:11:39:13 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab-bar/default-scroll-right-top.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:11:39:13 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab/tab-default-close.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:11:39:13 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/button/arrow.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:11:39:13 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/exclamation.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:11:39:13 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/trigger.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:11:39:13 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/text-bg.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:11:39:13 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/spinner.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:11:39:33 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/menu/scroll-top.gif HTTP/1.1" 200 856
127.0.0.1 - - [02/Feb/2016:11:39:33 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/menu/scroll-bottom.gif HTTP/1.1" 200 856
127.0.0.1 - - [02/Feb/2016:13:38:34 +0800] "GET /POS/FuncView/Main/Test.html HTTP/1.1" 200 583
127.0.0.1 - - [02/Feb/2016:13:38:34 +0800] "GET /POS/extjs/resources/css/ext-all.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:13:38:34 +0800] "GET /POS/extjs/ext-all.js HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:13:38:34 +0800] "GET /POS/extjs/resources/ext-theme-classic/ext-theme-classic-all.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:13:38:34 +0800] "GET /POS/FuncView/Main/menu.js HTTP/1.1" 200 10057
127.0.0.1 - - [02/Feb/2016:13:38:34 +0800] "GET /POS/FuncView/ux//TabCloseMenu.js?_dc=1454391514944 HTTP/1.1" 200 5706
127.0.0.1 - - [02/Feb/2016:13:38:35 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab-bar/default-scroll-left-top.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:13:38:35 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab-bar/default-scroll-right-top.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:13:38:35 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab/tab-default-close.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:13:38:35 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/button/arrow.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:13:38:35 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/exclamation.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:13:38:35 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/trigger.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:13:38:35 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/text-bg.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:13:38:35 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/spinner.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:13:42:21 +0800] "GET /POS/FuncView/Main/Test.html HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:13:42:21 +0800] "GET /POS/extjs/resources/css/ext-all.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:13:42:21 +0800] "GET /POS/extjs/ext-all.js HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:13:42:21 +0800] "GET /POS/FuncView/Main/menu.js HTTP/1.1" 200 9990
127.0.0.1 - - [02/Feb/2016:13:42:21 +0800] "GET /POS/extjs/resources/ext-theme-classic/ext-theme-classic-all.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:13:42:22 +0800] "GET /POS/FuncView/ux//TabCloseMenu.js?_dc=1454391742337 HTTP/1.1" 200 5706
127.0.0.1 - - [02/Feb/2016:13:42:22 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab-bar/default-scroll-left-top.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:13:42:22 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab-bar/default-scroll-right-top.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:13:42:22 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/tab/tab-default-close.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:13:42:22 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/button/arrow.gif HTTP/1.1" 304 -
127.0.0.1 - - [02/Feb/2016:13:42:22 +0800] "GET /POS/extjs/resources/ext-theme-classic/images/form/exclamation.gif HTTP/1.1" 304 -
